gene_id	baseMean_RNA	baseMean_Ribo	log2FoldChange_RNA	padj_RNA	log2FoldChange_Ribo	padj_Ribo	log2FoldChange_RiboRNA	padj_RiboRNA	symb	gene_name	width_gene	biotype	gene_biotype	tx_type	TPM_RNA	TPM_Ribo	TPM_ratio	keep	experiment
ENSG00000138759.19	415.916091628198	62.3445663057637	-0.119966246074284	0.883391817118503	0.341131942334449	0.99968939864732	0.453009024887658	NA	FRAS1	FRAS1	486947	other	protein_coding	mixed_ns	5.23468629303542	6.78620422369281	1.29639176901998	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138760.10	845.804516449293	98.0721784877478	0.234500138219959	0.412597412977882	0.0871397568408851	0.99968939864732	-0.144667235694705	0.751989695501287	SCARB2	SCARB2	75800	other	protein_coding	mixed_ns	52.1542775694877	52.3008969227888	1.00281126228056	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138764.15	185.198582351256	14.3881405389506	0.262429601815762	NA	-0.154326077161927	0.99968939864732	-0.435025677637405	NA	CCNG2	CCNG2	276182	other	protein_coding	mixed_ns	20.557171179005	13.8125462657462	0.671908899598641	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138768.14	1811.59961679385	136.754926348433	0.0476714165829939	0.942585990938441	-0.0424243921601407	0.99968939864732	-0.0790205445295357	0.852960066151544	USO1	USO1	89694	other	protein_coding	mixed_ns	99.8562184446084	65.1927431244829	0.65286613232451	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138771.16	918.173527835481	59.3193240411353	0.0795997638822963	0.891742788366482	0.0944785767387088	0.99968939864732	0.0174274953717926	0.976895287876548	SHROOM3	SHROOM3	348025	other	protein_coding	mixed_ns	24.2789149951266	13.5657584847063	0.558746487947642	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138772.13	1288.70889632822	111.420433137263	0.0165471029861147	0.985298899293886	-0.185759660597691	0.99968939864732	-0.188772520793415	0.659813534799723	ANXA3	ANXA3	58705	other	protein_coding	mixed_ns	169.024463661749	126.387162170053	0.74774479049955	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138777.20	929.414451733876	105.796207375924	0.193731705482378	0.59505031067364	0.329470967806285	0.99968939864732	0.139659508434892	0.773361278135937	PPA2	PPA2	104991	other	protein_coding	mixed_ns	84.5247639750178	83.2123955768273	0.984473563291127	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138778.12	968.420267585172	63.039934193349	-0.0414481501270597	0.959709580688895	-0.559388745844192	0.99968939864732	-0.486658063407013	0.263864348046915	CENPE	CENPE	93097	other	protein_coding	mixed_ns	17.7527557464514	9.99449923617587	0.56298297452629	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138780.14	282.76838729501	19.5414978374817	-0.153489452961183	0.856543871470502	-0.17935350228947	0.99968939864732	-0.035337013479516	NA	GSTCD	GSTCD	138951	other	protein_coding	mixed_ns	19.1117263931126	11.4227400486261	0.597682271798461	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138785.15	308.335306558637	23.381450586665	-0.139162071478167	0.861404032262555	-0.270857047193399	0.99968939864732	-0.118311465198797	NA	INTS12	INTS12	213360	other	protein_coding	mixed_ns	18.9690998189777	12.440513190298	0.65583044577855	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138794.10	216.145430962948	28.2784453670122	0.0429071614790365	0.98094898118664	0.0188972035926612	0.99968939864732	-0.0347188083309314	NA	CASP6	CASP6	14962	other	protein_coding	mixed_ns	31.6192706001344	35.7770640127392	1.13149555108925	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138796.16	155.180948834814	50.2194456744706	-0.129555270892039	NA	-0.106598772491984	0.99968939864732	0.0281436185977806	NA	HADH	HADH	45462	other	protein_coding	mixed_ns	12.4038486744263	34.7162934798929	2.79883239397054	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138801.9	1049.63842887561	148.493596925042	0.0203181308164876	0.984696216633305	0.0666491986727364	0.99968939864732	0.0574528951978612	0.900517641810929	PAPSS1	PAPSS1	129959	other	protein_coding	mixed_ns	90.1636650968602	110.317126776369	1.22352087903545	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138802.11	1149.64473767394	125.109965333851	-0.0271808508293017	0.973817799834293	0.00396446213155077	0.99968939864732	0.0352084118249352	0.93833098821283	SEC24B	SEC24B	107125	other	protein_coding	mixed_ns	45.3611192728381	42.6928738698008	0.941177699187969	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138814.17	1397.05001665657	213.581207960268	0.141560039985127	0.640039860106105	0.149073150735523	0.99968939864732	0.00874003773139337	0.98250804349924	PPP3CA	PPP3CA	324870	other	protein_coding	mixed_ns	114.743334862492	151.712697986586	1.32219181330573	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138821.13	298.190235260771	25.6408097131241	-0.0972610155279165	0.937218733994251	-0.441265668647314	0.99968939864732	-0.342720503193206	NA	SLC39A8	SLC39A8	180218	other	protein_coding	mixed_ns	32.3414934551794	24.0514779654894	0.74367245899826	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138834.12	451.600536195942	33.025213828218	-0.251871830401051	0.53830703024912	-0.116035463984323	0.99968939864732	0.152107455057134	NA	MAPK8IP3	MAPK8IP3	64135	other	protein_coding	mixed_ns	16.6672064059058	10.5413779125581	0.632462192873722	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138835.22	276.001270460445	36.4988507023101	-0.0292287667189202	0.985298899293886	-0.293424645289195	0.99968939864732	-0.266299681723314	NA	RGS3	RGS3	153013	other	protein_coding	mixed_ns	7.74583003577428	8.85889290494485	1.14369833368792	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138867.16	316.331512205857	30.0536810969415	0.0341735151621165	0.981985428102073	-0.198511611326334	0.99968939864732	-0.213225627296284	NA	GUCD1	GUCD1	15513	other	protein_coding	mixed_ns	43.620709123802	35.8419242721602	0.821672205521363	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000138942.16	92.6573443640827	16.1771838888944	-0.342410324823878	NA	0.161471848502701	0.99968939864732	0.473883738188732	NA	RNF185	RNF185	46838	other	protein_coding	mixed_ns	20.0316481253929	30.2470578123973	1.50996351488698	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139044.12	176.445382607566	9.5160547029165	0.373396065900142	NA	0.564408575062132	0.99968939864732	0.207461456026329	NA	B4GALNT3	B4GALNT3	103571	other	protein_coding	mixed_ns	7.12603998538082	3.32382589678787	0.46643379823952	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139083.10	177.301925452488	21.5404629247902	0.21061634358411	NA	0.0513466925863254	0.99968939864732	-0.132621371012538	NA	ETV6	ETV6	245549	other	protein_coding	mixed_ns	17.7150148706245	18.6134330672711	1.05071506872604	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139112.11	196.795888216823	26.0586844143627	0.0239262810322016	NA	0.174291345086233	0.99968939864732	0.162528065160237	NA	GABARAPL1	GABARAPL1	10671	other	protein_coding	mixed_ns	29.5124215457119	33.7975089660276	1.14519606307732	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139116.18	775.76398987086	30.3870924239462	0.0494750611887766	0.953362486029132	-0.348826922158759	0.99968939864732	-0.38366754948008	NA	KIF21A	KIF21A	150163	other	protein_coding	mixed_ns	20.6454238638906	6.9940174956441	0.338768413850627	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139117.14	168.313215004146	16.8187589152108	0.0508048091124171	NA	0.115059180183867	0.99968939864732	0.0748127852821883	NA	CPNE8	CPNE8	260609	other	protein_coding	mixed_ns	13.9520659936338	12.0575100242263	0.864209646781203	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139131.13	438.514071119694	58.0262874262733	-0.0474133670859835	0.965850996795038	0.0130223903302771	0.99968939864732	0.0609004761105651	NA	YARS2	YARS2	28408	other	protein_coding	mixed_ns	32.9729021590521	37.734778524463	1.14441787205873	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139132.14	245.480922023173	15.0713777651014	-0.127673168880085	0.902695486357356	0.390095425036539	0.99968939864732	0.492279673763661	NA	FGD4	FGD4	246522	other	protein_coding	mixed_ns	9.91664158500286	5.26554352341975	0.530980521811229	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139146.14	422.038930863103	12.264570515983	-0.0139448050525461	0.987720465878439	0.104422747775824	0.99968939864732	0.144617672930017	NA	SINHCAF	SINHCAF	46475	other	protein_coding	mixed_ns	69.4325201921745	17.4504302702101	0.251329351461117	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139154.15	238.947930662953	81.0703946471278	-0.0208443174917164	0.986460335511076	0.159505794351681	0.99968939864732	0.212152045059928	NA	AEBP2	AEBP2	316757	other	protein_coding	mixed_ns	17.2735337965588	50.6854827882822	2.93428567571852	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139163.16	684.055696692946	150.086221128325	-0.0742823747616636	0.916695888627653	0.25330071425429	0.99968939864732	0.325336649851208	0.263823542648464	ETNK1	ETNK1	65591	other	protein_coding	mixed_ns	58.1400440420625	110.323516353387	1.89754786345829	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139168.8	713.479772290204	19.1829852993067	-0.00594250446990657	0.993330843037417	0.16940785784889	0.99968939864732	0.178450455933469	NA	ZCRB1	ZCRB1	14033	other	protein_coding	mixed_ns	152.003285888488	35.3452359693027	0.232529420418138	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139178.11	141.829371628726	17.1214149666188	0.104330671294397	NA	0.896443294365181	0.99968939864732	0.81740274682866	NA	C1RL	C1RL	19652	other	protein_coding	mixed_ns	7.40224344023145	7.72823319995456	1.04403931893828	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139180.11	1360.0852807145	135.110215213469	-0.131000268114084	0.712010344519553	0.338365542588181	0.99968939864732	0.474947324422507	0.0764940903106903	NDUFA9	NDUFA9	45223	other	protein_coding	mixed_ns	140.964005858147	121.108230356514	0.859142939498935	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139182.15	210.99147534021	48.0008557068661	0.0101826620804823	NA	0.752002222082447	0.99968939864732	0.72734380308894	NA	CLSTN3	CLSTN3	29248	other	protein_coding	mixed_ns	7.21654501885323	14.1989678574418	1.96755758058004	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139197.10	348.29048035583	37.9575822173613	0.0551317313386457	0.962168680222514	0.392013882518871	0.99968939864732	0.353196737467924	NA	PEX5	PEX5	29890	other	protein_coding	mixed_ns	16.2175090519938	15.2856695384318	0.942541144230319	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139218.18	1966.63395339605	147.234361550276	-0.0673693987241859	0.873561868973157	-0.0706209179284539	0.99968939864732	-0.0025515785122477	0.994802114558574	SCAF11	SCAF11	72990	other	protein_coding	mixed_ns	31.9207912641004	20.6682008380664	0.647483975790752	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139289.13	2655.82953425002	1416.4518323938	0.0443740263959019	0.974943167506035	0.282544897203248	0.652842288850242	0.247244099676188	0.508136250424578	PHLDA1	PHLDA1	8486	other	protein_coding	mixed_ns	215.059444561326	991.981366474581	4.61259150230767	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139291.14	238.579178122443	20.3520574396742	0.0230677364976682	0.986460335511076	-0.471169000830081	0.99968939864732	-0.505686640142439	NA	TMEM19	TMEM19	18966	other	protein_coding	mixed_ns	19.7258938780517	14.5531114104681	0.737766891601336	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139318.8	2209.73523553727	486.101384133841	0.310554701738893	0.00669248252240826	0.363144214202951	0.608664394289897	0.0579330802989731	0.840378941568396	DUSP6	DUSP6	5267	other	protein_coding	Concordant_up	181.583873539579	345.467560516899	1.9025233561922	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139323.14	208.336493470617	21.0417713865494	0.0263692717202664	NA	0.770802382269491	0.99968939864732	0.737950649640104	NA	POC1B	POC1B	106330	other	protein_coding	mixed_ns	16.5704166840091	14.4741729342857	0.873494807662483	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139324.12	956.856281402209	57.9501652286986	0.0281714806190187	0.978091583617672	-0.0642250778567752	0.99968939864732	-0.092255848265297	0.888071698409652	TMTC3	TMTC3	57592	other	protein_coding	mixed_ns	54.3417465317062	28.4632796015809	0.523782937027499	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139343.10	656.979418365924	106.750568457613	-0.0417436789405021	0.968947336575621	0.211448086522229	0.99968939864732	0.264950118830596	0.556098851938774	SNRPF	SNRPF	44901	other	protein_coding	mixed_ns	179.043018152735	251.604962388451	1.40527659209708	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139344.8	75.0624507555265	8.01282801201075	0.106325763752592	NA	0.870305923484329	0.99968939864732	0.746092194672669	NA	AMDHD1	AMDHD1	25390	other	protein_coding	mixed_ns	7.91729467882888	7.30942595437356	0.923222672754523	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139350.11	612.312641979043	46.4219115825776	-0.0193240688943606	0.985753934364722	-0.138868066955665	0.99968939864732	-0.0929871905630814	NA	NEDD1	NEDD1	46555	other	protein_coding	mixed_ns	39.7182050237107	26.0425068726709	0.655681868229549	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139354.11	401.988477935475	22.4484388753437	0.00491371356002386	0.994136542194925	-0.235599308128601	0.99968939864732	-0.224381087652118	NA	GAS2L3	GAS2L3	54606	other	protein_coding	mixed_ns	18.372608137592	8.87333200860557	0.482965289530665	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139370.12	264.555723605476	60.1010967327748	0.0476262409603833	0.973817799834293	0.439686809366845	0.99968939864732	0.404214026428269	NA	SLC15A4	SLC15A4	30765	other	protein_coding	mixed_ns	18.3347142111828	36.0232390733386	1.96475596283727	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139372.15	320.463330131683	15.4941575508775	-0.133090588384636	0.870839241478932	-0.697784399494532	0.99968939864732	-0.510954646031866	NA	TDG	TDG	23053	other	protein_coding	mixed_ns	31.4914381602186	13.1681723192399	0.418150871746294	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139410.15	89.4814945269567	27.091281708711	-0.351152038417296	NA	-0.181683602899525	0.99968939864732	0.179160164464953	NA	SDSL	SDSL	15897	other	protein_coding	mixed_ns	10.9099690420021	28.5669070459191	2.61842237461351	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139428.12	138.629788044142	17.2733235684596	-0.0627960530716895	NA	-0.0666058497349257	0.99968939864732	-0.00325766311210395	NA	MMAB	MMAB	19866	other	protein_coding	mixed_ns	19.9535227011799	21.5021708752187	1.07761277029781	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139433.10	334.151408359639	20.6380911561597	0.00948675030176889	0.990589107438789	-1.07363053761616	0.99968939864732	-1.07244669550452	NA	GLTP	GLTP	29597	other	protein_coding	mixed_ns	58.3088802784156	31.146145799575	0.534157844411642	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139436.21	353.629976555501	48.6075907906551	-0.0570658953071209	0.962834333344965	-0.301384104157426	0.99968939864732	-0.233505225285568	NA	GIT2	GIT2	66588	other	protein_coding	mixed_ns	21.8726397025841	26.0015718672787	1.18877155299215	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139437.18	155.728793658308	24.967665487523	0.0654619090934059	NA	-0.349857743062934	0.99968939864732	-0.388599627101012	NA	TCHP	TCHP	83578	other	protein_coding	mixed_ns	16.0473397733883	22.2513029165987	1.38660383782105	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139496.16	2033.59931324951	129.641429061616	-0.0231702015908569	0.975828924745676	0.0196668580636219	0.99968939864732	0.0525922200423259	0.903986905584667	NUP58	NUP58	48245	other	protein_coding	mixed_ns	128.344665742983	70.7619229929595	0.551342921681403	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139505.11	781.1297156792	41.4737697411216	0.0630455555598151	0.948060372367726	-0.222679355280552	0.99968939864732	-0.278574878731732	NA	MTMR6	MTMR6	41809	other	protein_coding	mixed_ns	67.4224650548582	30.959815199829	0.459191386352288	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139514.13	498.038280946994	115.224345026681	-0.160339095788437	0.793232829918952	0.0613164478338465	0.99968939864732	0.225190007746001	0.562533305934361	SLC7A1	SLC7A1	86275	other	protein_coding	mixed_ns	35.5720820971012	71.1761001838812	2.00089778241239	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139517.9	586.999485710754	41.814042620397	0.128029003714476	0.830622018075565	0.169508450652228	0.99968939864732	0.061721331082905	NA	LNX2	LNX2	74617	other	protein_coding	mixed_ns	45.6070020839014	28.0969605967111	0.616066816780069	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139531.13	197.371686662949	22.6562131708455	0.187386285776324	NA	0.127210988216745	0.99968939864732	-0.0570388861311293	NA	SUOX	SUOX	9462	other	protein_coding	mixed_ns	14.4824965801811	14.377695600229	0.992763610930485	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139546.11	388.314048264703	23.4104183252748	0.0149887540781583	0.987720465878439	-0.0220147688896244	0.99968939864732	-0.048058147101913	NA	TARBP2	TARBP2	5511	other	protein_coding	mixed_ns	29.1574079200506	15.2026173579587	0.521398109175004	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139579.13	337.603780668016	36.5116452449257	0.126160051165094	0.880665281216864	-0.0436782310909576	0.99968939864732	-0.156876305082469	NA	NABP2	NABP2	7840	other	protein_coding	mixed_ns	75.9429364666636	71.0321348868432	0.935335637410121	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139613.12	610.702626086034	123.73283658519	-0.0634552579261582	0.948060372367726	0.344262222659951	0.99968939864732	0.415468704539706	0.208369456279225	SMARCC2	SMARCC2	27209	other	protein_coding	mixed_ns	25.292103544028	44.3183428668243	1.75226005973271	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139618.15	662.764823668907	20.0157736561757	0.0652705935068267	0.934064097797331	-0.176197767853457	0.99968939864732	-0.232131340101672	NA	BRCA2	BRCA2	85181	other	protein_coding	mixed_ns	8.99976669067539	2.35064779501949	0.261189859227682	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139620.12	783.029017087603	51.1578018610541	0.0106803952193454	0.987726903541197	-0.0298872563489887	0.99968939864732	-0.0567059413986918	NA	KANSL2	KANSL2	28838	other	protein_coding	mixed_ns	36.3447334551127	20.5361433715038	0.56503766623758	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139624.13	220.543384051824	46.5014839993042	0.160383258249502	0.891742788366482	-0.0383271432081478	0.99968939864732	-0.190261910907531	NA	CERS5	CERS5	38235	other	protein_coding	mixed_ns	16.552264716803	30.183776890746	1.82354363026257	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139625.13	348.919854916276	35.6854147140938	-0.0391096512625723	0.978091583617672	-0.0642832854193267	0.99968939864732	0.00926824125354787	NA	MAP3K12	MAP3K12	20395	other	protein_coding	mixed_ns	17.3235919052877	15.3230913128857	0.884521604795401	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139629.16	157.771997718272	22.2853903389118	-0.00802095570364458	NA	-0.0722562734281113	0.99968939864732	-0.0479609688452734	NA	GALNT6	GALNT6	41621	other	protein_coding	mixed_ns	6.77267447029994	8.27358822970501	1.2216131553328	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139631.18	68.6448580514942	8.50060643959278	-0.106375869866059	NA	-0.385125847670875	0.99968939864732	-0.276567248888031	NA	CSAD	CSAD	23247	other	protein_coding	mixed_ns	4.81536524959816	5.15720639972668	1.07098966172027	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139636.15	255.436414204403	12.6555831402894	0.245084044400893	0.736291183779726	-0.0518264449953133	0.99968939864732	-0.268992410642356	NA	LMBR1L	LMBR1L	14350	other	protein_coding	mixed_ns	16.1337653143232	6.91318959709348	0.428492014257585	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139637.14	753.026574905661	110.393856135761	-0.0136950989268534	0.986460335511076	0.107476567339517	0.99968939864732	0.129726978844397	0.738431241551439	C12ORF10	C12orf10	7483	other	protein_coding	mixed_ns	93.2236522169858	118.196357841754	1.26787950301113	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139641.12	1529.31123444301	250.955216521384	-0.0851734037515653	0.856543871470502	0.151583275359819	0.99968939864732	0.237391436715084	0.374947014446059	ESYT1	ESYT1	26422	other	protein_coding	mixed_ns	70.2950733048147	99.7627970791062	1.41920041318562	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139644.13	3082.1953289879	789.171020591911	0.0353946845591904	0.948060372367726	0.0109629840922838	0.99968939864732	-0.0188906401493877	0.93833098821283	TMBIM6	TMBIM6	57210	other	protein_coding	mixed_ns	281.101113182686	622.467837581595	2.21439122219717	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139645.10	795.709118393757	124.182042107463	0.0111505638629956	0.987720465878439	-0.0258987015061801	0.99968939864732	-0.0353820105551746	0.94495114586883	ANKRD52	ANKRD52	20578	other	protein_coding	mixed_ns	39.6652762784001	53.537529440853	1.34973292673136	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139651.11	108.148073751548	11.2453726472169	0.0711335806085909	NA	-1.44382324047752	0.99968939864732	-1.48749741199559	NA	ZNF740	ZNF740	14439	other	protein_coding	mixed_ns	29.9287728859136	26.9145643083861	0.899287264833162	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139668.9	55.7574756577022	12.5265977431946	-0.278097448090489	NA	0.0168665547818665	0.99968939864732	0.337399334985161	NA	WDFY2	WDFY2	183255	other	protein_coding	mixed_ns	7.15570592733406	13.9035560692087	1.94300271844579	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139684.14	1356.18721797462	177.162067366433	0.0193889306775789	0.982894758995537	-0.17182000901782	0.99968939864732	-0.172214175660564	0.589467188976002	ESD	ESD	25906	other	protein_coding	mixed_ns	173.0825953209	195.545520452504	1.12978153632349	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139687.15	1088.6450299849	89.8681666218462	0.0400164351050898	0.965850943379334	-0.313195431701057	0.99968939864732	-0.34160247030505	0.440571607676212	RB1	RB1	295711	other	protein_coding	mixed_ns	53.9837911084995	38.5412990124708	0.713942059663954	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139697.14	2258.04205789969	54.8395436853371	0.115099389769506	0.706443766409303	0.120095001729665	0.99968939864732	0.0547450197763808	0.936213073069159	SBNO1	SBNO1	75739	other	protein_coding	mixed_ns	80.9627751341561	17.0055456591354	0.210041536137528	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139718.10	243.661434542515	24.0392573489866	-0.141240612061179	0.895462006073828	-0.0902013135163542	0.99968939864732	0.0544990465213771	NA	SETD1B	SETD1B	28405	other	protein_coding	mixed_ns	6.21647389417484	5.30422263355683	0.8532526193872	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139719.11	341.605622245381	41.5745384927085	-0.0772323608315603	0.948060372367726	0.489346020320869	0.99968939864732	0.558251450565644	NA	VPS33A	VPS33A	36931	other	protein_coding	mixed_ns	22.9057814931612	24.1096508349035	1.05255744459545	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139722.7	348.34617733923	55.8611033662349	0.0101579132840888	0.989176143709344	-0.265296384905935	0.99968939864732	-0.268786142778398	NA	VPS37B	VPS37B	30798	other	protein_coding	mixed_ns	31.5908414858	43.8130043926612	1.38688943795166	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139725.8	589.043665464289	56.3463241978702	-0.0731163001901659	0.929312672778432	-0.426787711623525	0.99968939864732	-0.365254572892285	NA	RHOF	RHOF	25650	other	protein_coding	mixed_ns	88.500517736802	73.216217958645	0.827297058039682	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139726.11	535.605979509822	31.1748874528501	-0.0342304297339629	0.974575103447297	0.170301387069008	0.99968939864732	0.220519500072487	NA	DENR	DENR	18241	other	protein_coding	mixed_ns	129.140380330299	65.0077176541195	0.50338799907396	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139734.19	782.274571372833	67.5084336298673	-0.295352534717358	0.299273749317931	-0.309486988294459	0.99968939864732	-0.00369831912080697	0.994820530662555	DIAPH3	DIAPH3	498346	other	protein_coding	mixed_ns	31.1945314553582	23.2820203830979	0.746349417570714	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139746.15	1177.77929160939	118.271364554071	-0.0852567736470277	0.862450900572576	-0.100467533421217	0.99968939864732	0.00268936715062104	0.994820530662555	RBM26	RBM26	94654	other	protein_coding	mixed_ns	55.5152170315181	48.2137726485424	0.86847850421209	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139793.18	1284.90974556573	146.626560644066	0.0508195326411875	0.938267663625731	0.127760258733797	0.99968939864732	0.0761624825798643	0.840378941568396	MBNL2	MBNL2	172687	other	protein_coding	mixed_ns	136.690979213768	134.903513060642	0.986923305667954	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139800.8	160.594588210418	29.3291659895689	-0.00589454409476791	NA	-0.163966348325075	0.99968939864732	-0.140965025692087	NA	ZIC5	ZIC5	8946	other	protein_coding	mixed_ns	12.9847824811135	20.5091124507827	1.57947293153454	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139826.6	247.741836163018	9.15680840470371	-0.043810247568077	0.980561028719591	-0.442937141037154	0.99968939864732	-0.373511987529612	NA	ABHD13	ABHD13	15852	other	protein_coding	mixed_ns	39.3508849788873	12.5788998422136	0.319659897076329	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139832.5	104.763552369921	15.8022666332601	0.153043378791424	NA	0.0499531539824825	0.99968939864732	-0.108970307540101	NA	RAB20	RAB20	38657	other	protein_coding	mixed_ns	23.9339404438189	31.2224339368732	1.30452542949051	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139835.14	189.958678911826	26.4319500267758	0.0344501304726663	NA	0.253459016561873	0.99968939864732	0.223308875146069	NA	GRTP1	GRTP1	39986	other	protein_coding	mixed_ns	19.5371175521375	23.5111533287021	1.20340952374163	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139842.15	1026.61340369477	123.942767370424	0.00817082897333659	0.988661265484423	-0.102837557245592	0.99968939864732	-0.0956501473418972	0.807533247141657	CUL4A	CUL4A	58916	other	protein_coding	mixed_ns	64.8934125934295	67.7576370260058	1.04413736800253	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139921.13	864.289210720211	128.733301461965	-0.0348562234287595	0.967334860818958	0.026499047546677	0.99968939864732	0.0760463126625919	0.847827666492593	TMX1	TMX1	17494	other	protein_coding	mixed_ns	155.883712173487	200.805653240839	1.28817597708578	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139926.15	417.005972169297	31.0134724344543	-0.0137744494148511	0.987720465878439	-0.154108181281258	0.99968939864732	-0.133564147269749	NA	FRMD6	FRMD6	241628	other	protein_coding	mixed_ns	21.5960832281011	13.890775513329	0.643208093181183	TRUE	IAA3XR326H_vs_IAA3XWT
ENSG00000139977.14	223.519771704523	37.2453533328806	0.0435885272775446	0.979975736166982	-0.4842736678866	0.99968939864732	-0.520892999009937	NA	NAA30	NAA30	25363	other	protein_coding	mixed_ns	24.9138706238289	35.9038266557023	1.44111796989754	TRUE	IAA3XR326H_vs_IAA3XWT
